"Lot ID","Color","Category","Condition","Sub-Condition","Description","Remarks","Price","Quantity","Bulk","Sale","URL","Item No","Tier Qty 1","Tier Price 1","Tier Qty 2","Tier Price 2","Tier Qty 3","Tier Price 3","Reserved For","Stockroom","Retain","Super Lot ID","Super Lot Qty","Weight","Extended Description","Date Added","Date Last Sold","Currency"
"455823534","Trans-Clear","Parts / Technic, Liftarm","Used","","Trans-Clear Technic, Liftarm Thick 1 x 15 ","ящик 1.2","$1.02","2","1","0%","","32278","0","$0.00","0","$0.00","0","$0.00","","No","No","","","4","","1/28/2025","","USD"
"455823559","White","Parts / Technic, Liftarm","Used","","White Technic, Liftarm Thick 1 x 15 ","ящик 1.2","$0.49","3","1","0%","","32278","0","$0.00","0","$0.00","0","$0.00","","No","No","","","4","","1/28/2025","","USD"
"455823573","White","Parts / Technic, Liftarm","Used","","White Technic, Liftarm Thick 1 x 15 Condition 4 of 5: may be slightly yellowed. Состояние 4 из 5: могут быть слегка пожелтевшие","ящик 1.2","$0.39","1","1","0%","","32278","0","$0.00","0","$0.00","0","$0.00","","No","No","","","4","","1/28/2025","","USD"
"455824066","Dark Bluish Gray","Parts / Technic, Liftarm","Used","","Dark Bluish Gray Technic, Liftarm Thick 1 x 15 Condition 4 of 5: some scratches. Состояние 4 из 5: есть царапинки","ящик 1.2","$0.25","1","1","0%","","32278","0","$0.00","0","$0.00","0","$0.00","","No","No","","","4","","1/28/2025","","USD"
"455824191","Black","Parts / Technic, Liftarm","Used","","Black Technic, Liftarm Thick 1 x 13 ","ящик 1.2","$0.26","8","1","0%","","41239","0","$0.00","0","$0.00","0","$0.00","","No","No","","","3.3","","1/28/2025","","USD"
"455824338","Green","Parts / Technic, Liftarm","Used","","Green Technic, Liftarm Thick 1 x 13 ","ящик 1.2","$0.18","1","1","0%","","41239","0","$0.00","0","$0.00","0","$0.00","","No","No","","","3.3","","1/28/2025","","USD"
"455824368","Light Bluish Gray","Parts / Technic, Liftarm","Used","","Light Bluish Gray Technic, Liftarm Thick 1 x 13 ","ящик 1.2","$0.41","1","1","0%","","41239","0","$0.00","0","$0.00","0","$0.00","","No","No","","","3.3","","1/28/2025","","USD"
"455824422","Medium Azure","Parts / Technic, Liftarm","Used","","Medium Azure Technic, Liftarm Thick 1 x 13 ","ящик 1.2","$0.27","2","1","0%","","41239","0","$0.00","0","$0.00","0","$0.00","","No","No","","","3.3","","1/28/2025","","USD"
"455824433","Lime","Parts / Technic, Liftarm","Used","","Lime Technic, Liftarm Thick 1 x 13 ","ящик 1.2","$0.26","2","1","0%","","41239","0","$0.00","0","$0.00","0","$0.00","","No","No","","","3.3","","1/28/2025","","USD"
"455824532","Yellow","Parts / Technic, Liftarm","Used","","Yellow Technic, Liftarm Thick 1 x 13 ","ящик 1.2","$0.23","2","1","0%","","41239","0","$0.00","0","$0.00","0","$0.00","","No","No","","","3.3","","1/28/2025","","USD"
"455824546","White","Parts / Technic, Liftarm","Used","","White Technic, Liftarm Thick 1 x 13 ","ящик 1.2","$0.26","2","1","0%","","41239","0","$0.00","0","$0.00","0","$0.00","","No","No","","","3.3","","1/28/2025","","USD"
"455824800","White","Parts / Technic, Liftarm","Used","","White Technic, Liftarm Thick 1 x 13 Condition 4 of 5: may be slightly yellowed. Состояние 4 из 5: могут быть слегка пожелтевшие","ящик 1.2","$0.19","3","1","0%","","41239","0","$0.00","0","$0.00","0","$0.00","","No","No","","","3.3","","1/28/2025","","USD"
"455824881","Very Light Bluish Gray","Parts / Technic, Liftarm","Used","","Very Light Bluish Gray Technic, Liftarm Thick 1 x 13 ","ящик 1.2","$0.48","1","1","0%","","41239","0","$0.00","0","$0.00","0","$0.00","","No","No","","","3.3","","1/28/2025","","USD"
"455824891","Light Bluish Gray","Parts / Technic, Liftarm","Used","","Light Bluish Gray Technic, Liftarm Thick 1 x 13 Condition 4 of 5: may be slightly yellowed. Состояние 4 из 5: могут быть слегка пожелтевшие","ящик 1.2","$0.31","1","1","0%","","41239","0","$0.00","0","$0.00","0","$0.00","","No","No","","","3.3","","1/28/2025","","USD"
"455825453","Black","Parts / Technic, Liftarm","Used","","Black Technic, Liftarm Thick 1 x 11 ","ящик 1.2","$0.21","16","1","0%","","32525","0","$0.00","0","$0.00","0","$0.00","","No","No","","","2.8","","1/28/2025","","USD"
"455825475","Light Bluish Gray","Parts / Technic, Liftarm","Used","","Light Bluish Gray Technic, Liftarm Thick 1 x 11 ","ящик 1.2","$0.27","7","1","0%","","32525","0","$0.00","0","$0.00","0","$0.00","","No","No","","","2.8","","1/28/2025","","USD"
"455825491","Flat Silver","Parts / Technic, Liftarm","Used","","Flat Silver Technic, Liftarm Thick 1 x 11 ","ящик 1.2","$0.24","1","1","0%","","32525","0","$0.00","0","$0.00","0","$0.00","","No","No","","","2.8","","1/28/2025","","USD"
"455825504","Red","Parts / Technic, Liftarm","Used","","Red Technic, Liftarm Thick 1 x 11 ","ящик 1.2","$0.22","1","1","0%","","32525","0","$0.00","0","$0.00","0","$0.00","","No","No","","","2.8","","1/28/2025","","USD"
"455825535","Yellow","Parts / Technic, Liftarm","Used","","Yellow Technic, Liftarm Thick 1 x 11 ","ящик 1.2","$0.16","8","1","0%","","32525","0","$0.00","0","$0.00","0","$0.00","","No","No","","","2.8","","1/28/2025","","USD"
"455825561","White","Parts / Technic, Liftarm","Used","","White Technic, Liftarm Thick 1 x 11 ","ящик 1.2","$0.19","4","1","0%","","32525","0","$0.00","0","$0.00","0","$0.00","","No","No","","","2.8","","1/28/2025","","USD"
"455825623","White","Parts / Technic, Liftarm","Used","","White Technic, Liftarm Thick 1 x 11 Condition 4 of 5: may be slightly yellowed. Состояние 4 из 5: могут быть слегка пожелтевшие","ящик 1.2","$0.15","1","1","0%","","32525","0","$0.00","0","$0.00","0","$0.00","","No","No","","","2.8","","1/28/2025","","USD"
"455825668","White","Parts / Technic, Liftarm, Decorated","Used","","White Technic, Liftarm Thick 1 x 11 with Car Ads on Medium Blue Background Pattern &#40;Sticker&#41; - Set 42077 ","ящик 1.2 с 32525","$0.71","1","1","0%","","32525pb031","0","$0.00","0","$0.00","0","$0.00","","No","No","","","2.8","","1/28/2025","","USD"
"455825977","Black","Parts / Technic, Liftarm","Used","","Black Technic, Liftarm Thick 1 x 7 ","ящик 1.2","$0.12","21","1","0%","","32524","0","$0.00","0","$0.00","0","$0.00","","No","No","","","1.74","","1/28/2025","","USD"
"455827018","Blue","Parts / Technic, Liftarm","Used","","Blue Technic, Liftarm Thick 1 x 7 ","ящик 1.2","$0.12","2","1","0%","","32524","0","$0.00","0","$0.00","0","$0.00","","No","No","","","1.74","","1/28/2025","","USD"
"455827174","Dark Bluish Gray","Parts / Technic, Liftarm","Used","","Dark Bluish Gray Technic, Liftarm Thick 1 x 7 ","ящик 1.2","$0.08","21","1","0%","","32524","0","$0.00","0","$0.00","0","$0.00","","No","No","","","1.74","","1/28/2025","","USD"
"455827552","Light Bluish Gray","Parts / Technic, Liftarm","Used","","Light Bluish Gray Technic, Liftarm Thick 1 x 7 ","ящик 1.2","$0.10","5","1","0%","","32524","0","$0.00","0","$0.00","0","$0.00","","No","No","","","1.74","","1/28/2025","","USD"
"455828581","Light Bluish Gray","Parts / Technic, Liftarm","Used","","Light Bluish Gray Technic, Liftarm Thick 1 x 7 Condition 4 of 5: some scratches. Состояние 4 из 5: есть царапинки","ящик 1.2","$0.07","3","1","0%","","32524","0","$0.00","0","$0.00","0","$0.00","","No","No","","","1.74","","1/28/2025","","USD"
"455828600","Lime","Parts / Technic, Liftarm","Used","","Lime Technic, Liftarm Thick 1 x 7 ","ящик 1.2","$0.09","2","1","0%","","32524","0","$0.00","0","$0.00","0","$0.00","","No","No","","","1.74","","1/28/2025","","USD"
"455829615","Red","Parts / Technic, Liftarm","Used","","Red Technic, Liftarm Thick 1 x 7 ","ящик 1.2","$0.08","4","1","0%","","32524","0","$0.00","0","$0.00","0","$0.00","","No","No","","","1.74","","1/28/2025","","USD"
"455829641","White","Parts / Technic, Liftarm","Used","","White Technic, Liftarm Thick 1 x 7 ","ящик 1.2","$0.08","10","1","0%","","32524","0","$0.00","0","$0.00","0","$0.00","","No","No","","","1.74","","1/28/2025","","USD"
"455829661","White","Parts / Technic, Liftarm","Used","","White Technic, Liftarm Thick 1 x 7 Condition 4 of 5: may be slightly yellowed. Состояние 4 из 5: могут быть слегка пожелтевшие","ящик 1.2","$0.05","2","1","0%","","32524","0","$0.00","0","$0.00","0","$0.00","","No","No","","","1.74","","1/28/2025","","USD"
"455829729","Yellow","Parts / Technic, Liftarm","Used","","Yellow Technic, Liftarm Thick 1 x 7 ","ящик 1.2","$0.08","10","1","0%","","32524","0","$0.00","0","$0.00","0","$0.00","","No","No","","","1.74","","1/28/2025","","USD"
"455831267","Black","Parts / Technic, Liftarm","Used","","Black Technic, Liftarm Thick 1 x 9 ","ящик 1.2","$0.14","6","1","0%","","40490","0","$0.00","0","$0.00","0","$0.00","","No","No","","","2.59","","1/28/2025","","USD"
"455831286","Blue","Parts / Technic, Liftarm","Used","","Blue Technic, Liftarm Thick 1 x 9 ","ящик 1.2","$0.16","1","1","0%","","40490","0","$0.00","0","$0.00","0","$0.00","","No","No","","","2.59","","1/28/2025","","USD"
"455831432","Dark Azure","Parts / Technic, Liftarm","Used","","Dark Azure Technic, Liftarm Thick 1 x 9 ","ящик 1.2","$0.24","2","1","0%","","40490","0","$0.00","0","$0.00","0","$0.00","","No","No","","","2.59","","1/28/2025","","USD"
"455832591","Dark Bluish Gray","Parts / Technic, Liftarm","Used","","Dark Bluish Gray Technic, Liftarm Thick 1 x 9 ","ящик 1.2","$0.12","17","1","0%","","40490","0","$0.00","0","$0.00","0","$0.00","","No","No","","","2.59","","1/28/2025","","USD"
"455832668","Light Bluish Gray","Parts / Technic, Liftarm","Used","","Light Bluish Gray Technic, Liftarm Thick 1 x 9 ","ящик 1.2","$0.24","1","1","0%","","40490","0","$0.00","0","$0.00","0","$0.00","","No","No","","","2.59","","1/28/2025","","USD"
"455832688","Red","Parts / Technic, Liftarm","Used","","Red Technic, Liftarm Thick 1 x 9 ","ящик 1.2","$0.14","7","1","0%","","40490","0","$0.00","0","$0.00","0","$0.00","","No","No","","","2.59","","1/28/2025","","USD"
"455833753","Yellow","Parts / Technic, Liftarm","Used","","Yellow Technic, Liftarm Thick 1 x 9 ","ящик 1.2","$0.14","9","1","0%","","40490","0","$0.00","0","$0.00","0","$0.00","","No","No","","","2.59","","1/28/2025","","USD"
"455835450","Black","Parts / Technic, Liftarm","Used","","Black Technic, Liftarm Thick 1 x 5 ","ящик 1.2","$0.06","23","1","0%","","32316","0","$0.00","0","$0.00","0","$0.00","","No","No","","","1.25","","1/28/2025","","USD"
"455835533","Blue","Parts / Technic, Liftarm","Used","","Blue Technic, Liftarm Thick 1 x 5 ","ящик 1.2","$0.08","9","1","0%","","32316","0","$0.00","0","$0.00","0","$0.00","","No","No","","","1.25","","1/28/2025","","USD"
"455835571","Dark Azure","Parts / Technic, Liftarm","Used","","Dark Azure Technic, Liftarm Thick 1 x 5 ","ящик 1.2","$0.08","2","1","0%","","32316","0","$0.00","0","$0.00","0","$0.00","","No","No","","","1.25","","1/28/2025","","USD"
"455836051","Dark Bluish Gray","Parts / Technic, Liftarm","Used","","Dark Bluish Gray Technic, Liftarm Thick 1 x 5 ","ящик 1.2","$0.07","11","1","0%","","32316","0","$0.00","0","$0.00","0","$0.00","","No","No","","","1.25","","1/28/2025","","USD"
"455836380","Dark Bluish Gray","Parts / Technic, Liftarm","Used","","Dark Bluish Gray Technic, Liftarm Thick 1 x 5 Condition 3 of 5: scratches and scuffs. Состояние 3 из 5: есть царапинки и потертости","ящик 1.2","$0.04","2","1","0%","","32316","0","$0.00","0","$0.00","0","$0.00","","No","No","","","1.25","","1/28/2025","","USD"
"455837147","Light Bluish Gray","Parts / Technic, Liftarm","Used","","Light Bluish Gray Technic, Liftarm Thick 1 x 5 ","ящик 1.2","$0.06","6","1","0%","","32316","0","$0.00","0","$0.00","0","$0.00","","No","No","","","1.25","","1/28/2025","","USD"
"455837161","Light Bluish Gray","Parts / Technic, Liftarm","Used","","Light Bluish Gray Technic, Liftarm Thick 1 x 5 Condition 3 of 5: scratches and scuffs. Состояние 3 из 5: есть царапинки и потертости","ящик 1.2","$0.04","1","1","0%","","32316","0","$0.00","0","$0.00","0","$0.00","","No","No","","","1.25","","1/28/2025","","USD"
"455837429","Orange","Parts / Technic, Liftarm","Used","","Orange Technic, Liftarm Thick 1 x 5 ","ящик 1.2","$0.16","4","1","0%","","32316","0","$0.00","0","$0.00","0","$0.00","","No","No","","","1.25","","1/28/2025","","USD"
"455837449","Red","Parts / Technic, Liftarm","Used","","Red Technic, Liftarm Thick 1 x 5 ","ящик 1.2","$0.06","14","1","0%","","32316","0","$0.00","0","$0.00","0","$0.00","","No","No","","","1.25","","1/28/2025","","USD"
"455839627","Yellow","Parts / Technic, Liftarm","Used","","Yellow Technic, Liftarm Thick 1 x 2 ","ящик 1.2","$0.09","8","1","0%","","43857","0","$0.00","0","$0.00","0","$0.00","","No","No","","","0.4","","1/28/2025","","USD"
"455839728","Light Gray","Parts / Technic, Liftarm","Used","","Light Gray Technic, Liftarm Thick 1 x 2 ","ящик 1.2","$0.57","1","1","0%","","43857","0","$0.00","0","$0.00","0","$0.00","","No","No","","","0.4","","1/28/2025","","USD"
"455840349","Black","Parts / Technic, Liftarm","Used","","Black Technic, Liftarm Thick 1 x 3 ","ящик 1.2","$0.07","28","1","0%","","32523","0","$0.00","0","$0.00","0","$0.00","","No","No","","","0.7","","1/28/2025","","USD"
"455840456","Blue","Parts / Technic, Liftarm","Used","","Blue Technic, Liftarm Thick 1 x 3 ","ящик 1.2","$0.06","16","1","0%","","32523","0","$0.00","0","$0.00","0","$0.00","","No","No","","","0.7","","1/28/2025","","USD"
"455840542","Dark Bluish Gray","Parts / Technic, Liftarm","Used","","Dark Bluish Gray Technic, Liftarm Thick 1 x 3 ","ящик 1.2","$0.05","26","1","0%","","32523","0","$0.00","0","$0.00","0","$0.00","","No","No","","","0.7","","1/28/2025","","USD"
"455840583","Light Bluish Gray","Parts / Technic, Liftarm","Used","","Light Bluish Gray Technic, Liftarm Thick 1 x 3 ","ящик 1.2","$0.07","16","1","0%","","32523","0","$0.00","0","$0.00","0","$0.00","","No","No","","","0.7","","1/28/2025","","USD"
"455840699","Red","Parts / Technic, Liftarm","Used","","Red Technic, Liftarm Thick 1 x 3 ","ящик 1.2","$0.06","35","1","0%","","32523","0","$0.00","0","$0.00","0","$0.00","","No","No","","","0.7","","1/28/2025","","USD"
"455840719","White","Parts / Technic, Liftarm","Used","","White Technic, Liftarm Thick 1 x 3 ","ящик 1.2","$0.06","10","1","0%","","32523","0","$0.00","0","$0.00","0","$0.00","","No","No","","","0.7","","1/28/2025","","USD"
"455840853","Yellow","Parts / Technic, Liftarm","Used","","Yellow Technic, Liftarm Thick 1 x 3 ","ящик 1.2","$0.05","15","1","0%","","32523","0","$0.00","0","$0.00","0","$0.00","","No","No","","","0.7","","1/28/2025","","USD"
"455842322","Black","Parts / Technic, Liftarm","Used","","Black Technic, Liftarm, Modified Bent Thick 1 x 9 &#40;7 - 3&#41; ","ящик 1.2","$0.07","17","1","0%","","32271","0","$0.00","0","$0.00","0","$0.00","","No","No","","","2.63","","1/28/2025","","USD"
"455842344","Dark Bluish Gray","Parts / Technic, Liftarm","Used","","Dark Bluish Gray Technic, Liftarm, Modified Bent Thick 1 x 9 &#40;7 - 3&#41; ","ящик 1.2","$0.07","8","1","0%","","32271","0","$0.00","0","$0.00","0","$0.00","","No","No","","","2.63","","1/28/2025","","USD"
"455842535","Orange","Parts / Technic, Liftarm","Used","","Orange Technic, Liftarm, Modified Bent Thick 1 x 9 &#40;7 - 3&#41; ","ящик 1.2","$0.08","4","1","0%","","32271","0","$0.00","0","$0.00","0","$0.00","","No","No","","","2.63","","1/28/2025","","USD"
"455842651","Red","Parts / Technic, Liftarm","Used","","Red Technic, Liftarm, Modified Bent Thick 1 x 9 &#40;7 - 3&#41; ","ящик 1.2","$0.09","2","1","0%","","32271","0","$0.00","0","$0.00","0","$0.00","","No","No","","","2.63","","1/28/2025","","USD"
"455842667","White","Parts / Technic, Liftarm","Used","","White Technic, Liftarm, Modified Bent Thick 1 x 9 &#40;7 - 3&#41; ","ящик 1.2","$0.12","1","1","0%","","32271","0","$0.00","0","$0.00","0","$0.00","","No","No","","","2.63","","1/28/2025","","USD"
"455842674","Yellow","Parts / Technic, Liftarm","Used","","Yellow Technic, Liftarm, Modified Bent Thick 1 x 9 &#40;7 - 3&#41; ","ящик 1.2","$0.09","3","1","0%","","32271","0","$0.00","0","$0.00","0","$0.00","","No","No","","","2.63","","1/28/2025","","USD"
"455843322","Black","Parts / Technic, Liftarm","Used","","Black Technic, Liftarm, Modified Bent Thick L-Shape 3 x 5 ","ящик 1.2","$0.06","28","1","0%","","32526","0","$0.00","0","$0.00","0","$0.00","","No","No","","","1.77","","1/28/2025","","USD"
"455843583","Blue","Parts / Technic, Liftarm","Used","","Blue Technic, Liftarm, Modified Bent Thick L-Shape 3 x 5 ","ящик 1.2","$0.05","12","1","0%","","32526","0","$0.00","0","$0.00","0","$0.00","","No","No","","","1.77","","1/28/2025","","USD"
"455843773","Dark Bluish Gray","Parts / Technic, Liftarm","Used","","Dark Bluish Gray Technic, Liftarm, Modified Bent Thick L-Shape 3 x 5 ","ящик 1.2","$0.05","42","1","0%","","32526","0","$0.00","0","$0.00","0","$0.00","","No","No","","","1.77","","1/28/2025","","USD"
"455843807","Light Bluish Gray","Parts / Technic, Liftarm","Used","","Light Bluish Gray Technic, Liftarm, Modified Bent Thick L-Shape 3 x 5 ","ящик 1.2","$0.08","10","1","0%","","32526","0","$0.00","0","$0.00","0","$0.00","","No","No","","","1.77","","1/28/2025","","USD"
"455843826","Lime","Parts / Technic, Liftarm","Used","","Lime Technic, Liftarm, Modified Bent Thick L-Shape 3 x 5 ","ящик 1.2","$0.08","11","1","0%","","32526","0","$0.00","0","$0.00","0","$0.00","","No","No","","","1.77","","1/28/2025","","USD"
"455843977","Red","Parts / Technic, Liftarm","Used","","Red Technic, Liftarm, Modified Bent Thick L-Shape 3 x 5 ","ящик 1.2","$0.05","3","1","0%","","32526","0","$0.00","0","$0.00","0","$0.00","","No","No","","","1.77","","1/28/2025","","USD"
"455844018","Light Gray","Parts / Technic, Liftarm","Used","","Light Gray Technic, Liftarm, Modified Bent Thick L-Shape 3 x 5 ","ящик 1.2","$0.17","1","1","0%","","32526","0","$0.00","0","$0.00","0","$0.00","","No","No","","","1.77","","1/28/2025","","USD"
"455844048","White","Parts / Technic, Liftarm","Used","","White Technic, Liftarm, Modified Bent Thick L-Shape 3 x 5 ","ящик 1.2","$0.11","6","1","0%","","32526","0","$0.00","0","$0.00","0","$0.00","","No","No","","","1.77","","1/28/2025","","USD"
"455844191","Yellow","Parts / Technic, Liftarm","Used","","Yellow Technic, Liftarm, Modified Bent Thick L-Shape 3 x 5 ","ящик 1.2","$0.06","15","1","0%","","32526","0","$0.00","0","$0.00","0","$0.00","","No","No","","","1.77","","1/28/2025","","USD"
"455844352","Black","Parts / Technic, Liftarm","Used","","Black Technic, Liftarm, Modified Bent Thick L-Shape 2 x 4 ","ящик 1.2","$0.04","61","1","0%","","32140","0","$0.00","0","$0.00","0","$0.00","","No","No","","","1.43","","1/28/2025","","USD"
"455844371","Blue","Parts / Technic, Liftarm","Used","","Blue Technic, Liftarm, Modified Bent Thick L-Shape 2 x 4 ","ящик 1.2","$0.05","7","1","0%","","32140","0","$0.00","0","$0.00","0","$0.00","","No","No","","","1.43","","1/28/2025","","USD"
"455844399","Dark Bluish Gray","Parts / Technic, Liftarm","Used","","Dark Bluish Gray Technic, Liftarm, Modified Bent Thick L-Shape 2 x 4 ","ящик 1.2","$0.05","21","1","0%","","32140","0","$0.00","0","$0.00","0","$0.00","","No","No","","","1.43","","1/28/2025","","USD"
"455844416","Lime","Parts / Technic, Liftarm","Used","","Lime Technic, Liftarm, Modified Bent Thick L-Shape 2 x 4 ","ящик 1.2","$0.05","6","1","0%","","32140","0","$0.00","0","$0.00","0","$0.00","","No","No","","","1.43","","1/28/2025","","USD"
"455844571","Light Bluish Gray","Parts / Technic, Liftarm","Used","","Light Bluish Gray Technic, Liftarm, Modified Bent Thick L-Shape 2 x 4 ","ящик 1.2","$0.05","18","1","0%","","32140","0","$0.00","0","$0.00","0","$0.00","","No","No","","","1.43","","1/28/2025","","USD"
"455844682","Orange","Parts / Technic, Liftarm","Used","","Orange Technic, Liftarm, Modified Bent Thick L-Shape 2 x 4 ","ящик 1.2","$0.07","4","1","0%","","32140","0","$0.00","0","$0.00","0","$0.00","","No","No","","","1.43","","1/28/2025","","USD"
"455844703","White","Parts / Technic, Liftarm","Used","","White Technic, Liftarm, Modified Bent Thick L-Shape 2 x 4 ","ящик 1.2","$0.07","6","1","0%","","32140","0","$0.00","0","$0.00","0","$0.00","","No","No","","","1.43","","1/28/2025","","USD"
"455844752","Yellow","Parts / Technic, Liftarm","Used","","Yellow Technic, Liftarm, Modified Bent Thick L-Shape 2 x 4 ","ящик 1.2","$0.05","7","1","0%","","32140","0","$0.00","0","$0.00","0","$0.00","","No","No","","","1.43","","1/28/2025","","USD"
"455845132","Light Bluish Gray","Parts / Technic, Liftarm, Decorated","Used","","Light Bluish Gray Technic, Liftarm Thick 1 x 9 with Dark Blue &#39;Chiron&#39; Pattern &#40;Sticker&#41; - Set 42083 ","ящик 1.2","$1.60","1","1","0%","","40490pb054","0","$0.00","0","$0.00","0","$0.00","","No","No","","","2.6","","1/28/2025","","USD"
"455846146","White","Parts / Technic, Liftarm, Decorated","Used","","White Technic, Liftarm Thick 1 x 3 with Black '40', '1977-2017' and 24 Tooth Gear Pattern ","ящик 1.2","$0.23","2","1","0%","","32523pb11","0","$0.00","0","$0.00","0","$0.00","","No","No","","","0.7","","1/28/2025","","USD"
"455846166","Yellow","Parts / Technic, Liftarm, Decorated","Used","","Yellow Technic, Liftarm Thick 1 x 3 with &#39;ROU-ROUE RACING&#39; Pattern &#40;Sticker&#41; - Set 42095 ","ящик 1.2","$0.22","1","1","0%","","32523pb15","0","$0.00","0","$0.00","0","$0.00","","No","No","","","0.7","","1/28/2025","","USD"
"455846494","Black","Parts / Technic, Liftarm","Used","","Black Technic, Liftarm, Modified Bent Thick 1 x 11.5 Double ","ящик 1.2 отдельно","$0.09","7","1","0%","","32009","0","$0.00","0","$0.00","0","$0.00","","No","No","","","3.46","","1/28/2025","","USD"
"455846533","Blue","Parts / Technic, Liftarm","Used","","Blue Technic, Liftarm, Modified Bent Thick 1 x 11.5 Double ","ящик 1.2 отдельно","$0.11","2","1","0%","","32009","0","$0.00","0","$0.00","0","$0.00","","No","No","","","3.46","","1/28/2025","","USD"
"455846673","Dark Bluish Gray","Parts / Technic, Liftarm","Used","","Dark Bluish Gray Technic, Liftarm, Modified Bent Thick 1 x 11.5 Double ","ящик 1.2 отдельно","$0.09","6","1","0%","","32009","0","$0.00","0","$0.00","0","$0.00","","No","No","","","3.46","","1/28/2025","","USD"
"455846751","Red","Parts / Technic, Liftarm","Used","","Red Technic, Liftarm, Modified Bent Thick 1 x 11.5 Double ","ящик 1.2 отдельно","$0.09","1","1","0%","","32009","0","$0.00","0","$0.00","0","$0.00","","No","No","","","3.46","","1/28/2025","","USD"
"455847430","Light Bluish Gray","Parts / Technic, Liftarm","Used","","Light Bluish Gray Technic, Liftarm, Modified Bent Thick 1 x 11.5 Double ","ящик 1.2 отдельно","$0.11","5","1","0%","","32009","0","$0.00","0","$0.00","0","$0.00","","No","No","","","3.46","","1/28/2025","","USD"
