"Lot ID","Color","Category","Condition","Sub-Condition","Description","Remarks","Price","Quantity","Bulk","Sale","URL","Item No","Tier Qty 1","Tier Price 1","Tier Qty 2","Tier Price 2","Tier Qty 3","Tier Price 3","Reserved For","Stockroom","Retain","Super Lot ID","Super Lot Qty","Weight","Extended Description","Date Added","Date Last Sold","Currency"
"458071328","n/a","Minifigures / Town","Used","","Lime Jacket with Wrench and Black and White Checkered Pattern, Dark Bluish Gray Legs, Dark Orange Hair, Crooked Smile ","CITY-TWN","$2.23","1","1","0%","","twn184","0","$0.00","0","$0.00","0","$0.00","","No","No","","","4","","2/9/2025","","USD"
"458071360","n/a","Minifigures / Town / City","Used","","Sunset and Palm Trees - Dark Blue Legs, Reddish Brown Male Hair ","CITY-TWN","$2.29","1","1","0%","","twn109","0","$0.00","0","$0.00","0","$0.00","","No","No","","","3.32","","2/9/2025","","USD"
"458071493","n/a","Minifigures / Town","Used","","Female Dark Purple Blouse with Gold Sash and Flowers, White Legs, Red Lips ","CITY-TWN","$2.60","1","1","0%","","twn171","0","$0.00","0","$0.00","0","$0.00","","No","No","","","3.79","","2/9/2025","","USD"
"458071515","n/a","Minifigures / Town","Used","","Child - Girl, Bright Pink Striped Shirt with Cat Head, Medium Lavender Short Legs, Medium Nougat Braided Hair ","CITY-TWN","$2.05","1","1","0%","","twn356","0","$0.00","0","$0.00","0","$0.00","","No","No","","","3.48","","2/9/2025","","USD"
"458071527","n/a","Minifigures / Town","Used","","Boy - Orange Jacket with Hood over Light Blue Sweater, Dark Azure Short Legs, Lime Cap ","CITY-TWN","$2.10","1","1","0%","","twn300","0","$0.00","0","$0.00","0","$0.00","","No","No","","","3.01","","2/9/2025","","USD"
"458071596","n/a","Minifigures / Town","Used","","Tailor Condition 4 of 5: abrasions on the facey. Состояние 4 из 5: потертости рисунка на лице.","CITY-TWN","$2.80","1","1","0%","","twn455","0","$0.00","0","$0.00","0","$0.00","","No","No","","","3.55","","2/9/2025","","USD"
"458071622","n/a","Minifigures / Town","Used","","Suit Black, Top Hat, Black Legs, Black Eyebrows ","CITY-TWN","$4.50","1","1","0%","","twn133a","0","$0.00","0","$0.00","0","$0.00","","No","No","","","3.61","","2/9/2025","","USD"
"458071650","n/a","Minifigures / Town / City / Airport","Used","","Airport - Blue 3 Button Jacket & Tie, Red Cap, Silver Sunglasses with Thin Smile ","CITY-ALL","$1.47","1","1","0%","","air036","0","$0.00","0","$0.00","0","$0.00","","No","No","","","3.3","","2/9/2025","","USD"
"459963935","n/a","Gear / Sticker Sheet / LEGENDS OF CHIMA","Used","","Sticker Sheet, Legends of Chima Round Lenticular - Club Magazine Australia/New Zealand ","AC-6","$0.17","1","1","0%","","6031639","0","$0.00","0","$0.00","0","$0.00","","No","No","","","5","","2/18/2025","","USD"
"459964197","n/a","Gear / Card, Game Card / NINJAGO","Used","","NINJAGO Masters of Spinjitzu Deck #1 Game Card 63 - Sacrifice - International Version ","AC-6","$0.50","1","1","0%","","4631388","0","$0.00","0","$0.00","0","$0.00","","No","No","","","2","","2/18/2025","","USD"
"458089175","n/a","Sets / Collectible Minifigures / The Simpsons / The Simpsons Series 2","Used","Complete","colsim2 Bartman, The Simpsons, Series 2 &#40;Complete Set with Stand and Accessories&#41; ","COL","$5.10","1","1","0%","","colsim2-5","0","$0.00","0","$0.00","0","$0.00","","No","No","","","10.2","","2/9/2025","","USD"
"458089488","n/a","Sets / Collectible Minifigures / Series  4 Minifigures","Used","Complete","col04 The Monster, Series 4 &#40;Complete Set with Stand and Accessories&#41; ","COL","$6.30","1","1","0%","","col04-7","0","$0.00","0","$0.00","0","$0.00","","No","No","","","9.6","","2/9/2025","","USD"
